OrgNr,name,industry_name,company_size_category,profitability_category,growth_category
5566982939,Umeå Plåtslageri AB,,Micro,Good Profitability,Medium Growth
5566118005,Umeå Pulverlack AB,,Micro,Good Profitability,Rapid Decline
5566984760,Umeå Stadsbud AB,,Micro,Good Profitability,Low Growth
5593457046,Umeå Ur & Guld AB,,Micro,Good Profitability,Declining
5563819670,Umeåsko AB,,Micro,Good Profitability,Rapid Decline
5561066225,Umgransele Transport Aktiebolag,,Micro,Low Profitability,Low Growth
5564278447,Umicore Autocat Sweden AB,,Micro,Low Profitability,Low Growth
5562954569,Umlax Aktiebolag,,Micro,Low Profitability,Rapid Decline
5564030988,Una Portar Aktiebolag,,Micro,Good Profitability,High Growth
5562199447,Unanders Motor Aktiebolag,,Micro,Good Profitability,Medium Growth
5566689906,Unax AB,,Micro,Good Profitability,Rapid Decline
5590709803,Undefined Stories AB,,Micro,Low Profitability,High Growth
5565013298,Undertakskillarna i Göteborg Aktiebolag,,Micro,Good Profitability,Rapid Decline
5591713606,UngdomsKraft AB,,Micro,Good Profitability,High Growth
5569849580,Ungdomshem Väst AB,,Micro,Good Profitability,Declining
5568459688,Unges Byggservice AB,,Micro,Low Profitability,Declining
5560647801,Unigraphics Aktiebolag,,Micro,Low Profitability,Low Growth
5590550868,Unika LSS Omsorg Huddinge AB,,Micro,Good Profitability,High Growth
5568247588,Unimer Plast & Gummi AB,,Micro,Good Profitability,Declining
5568359466,Unimi Solutions AB,,Micro,High Profitability,Low Growth
5592390891,Uniq Reklam AB,,Micro,Low Profitability,High Growth
5566659230,Unique Pyrotechnic i Götene AB,,Micro,Good Profitability,Rapid Decline
5568271885,Unique hotel I Norden AB,,Micro,Low Profitability,High Growth
5567504591,Uniquebrands i Göteborg AB,,Micro,Good Profitability,Rapid Decline
5567025902,Unison i Häradsbäck AB,,Micro,Good Profitability,Medium Growth
5568961493,Unisynk AB,,Micro,Low Profitability,Medium Growth
5566490594,Unit i Sverige AB,,Small,Low Profitability,High Growth
5566849534,United Bakeries Sweden AB,,Micro,Good Profitability,Low Growth
5592016827,United Foods Sweden AB,,Micro,Low Profitability,High Growth
5566182951,United Media Group Nordic AB,,Micro,Good Profitability,High Growth
5568117054,United Profile Networks AB,,Micro,Good Profitability,High Growth
5568789696,United Showrooms AB,,Micro,Low Profitability,High Growth
5563430502,Univentor Aktiebolag,,Micro,Good Profitability,Low Growth
5567319149,Universal GSA AB,,Micro,Good Profitability,Rapid Decline
5565763611,Universitetsservice US Aktiebolag,,Micro,Good Profitability,Low Growth
5592734205,Unizmart Logistics AB,,Micro,Good Profitability,High Growth
5565219424,Unjo Aktiebolag,,Micro,Good Profitability,High Growth
5561140004,Unnaryd Modell Aktiebolag,,Micro,Good Profitability,Declining
5562208974,Unnegård Dental AB,,Micro,Good Profitability,High Growth
5564448321,Uno Andersson Skogsmaskin Aktiebolag,,Micro,Good Profitability,Low Growth
5561639500,Uno Forsberg Cykel Aktiebolag,,Micro,Low Profitability,High Growth
5565683116,Unoflow AB,,Micro,Low Profitability,Low Growth
5569252249,Unsolved AB,,Micro,High Profitability,High Growth
5567236293,Untersteiner Racing AB,,Micro,Low Profitability,Medium Growth
5592139736,Unum Tax AB,,Micro,High Profitability,Low Growth
5568825730,"Up There, Everywhere International AB",,Micro,Good Profitability,Rapid Decline
5566872320,Update Affärssystem i Göteborg AB,,Micro,Good Profitability,Low Growth
5569129389,Upheads AB,,Micro,Good Profitability,Low Growth
5569129389,Upheads AB,,Micro,Good Profitability,Low Growth
5562830322,Upland Securities Aktiebolag,,Small,Low Profitability,High Growth
5565837688,UppdragsHuset Sverige Aktiebolag,,Micro,Good Profitability,High Growth
5564387735,Upplands Bilfärg Aktiebolag,,Micro,Low Profitability,Medium Growth
5569063554,Upplands Elkvalité AB,,Micro,Good Profitability,Low Growth
5563991925,Upplands Företagsservice AB,,Micro,Low Profitability,Rapid Decline
5565468658,Upplands Lack & Kök Aktiebolag,,Micro,Good Profitability,Medium Growth
5562975853,Upplands Ställverksmontage Aktiebolag,,Micro,High Profitability,High Growth
5592579386,Upplands Taxi och Transport AB,,Micro,Good Profitability,High Growth
5563246213,Upplands Väsby Djursjukhus AB,,Micro,High Profitability,Low Growth
5566926050,Upplevelseinstitutet i Sverige AB,,Micro,Good Profitability,Low Growth
5593360018,Uppländsk Markteknik AB,,Micro,High Profitability,Rapid Decline
5563733061,Uppsala & Knivsta Fastighetsförmedling AB,,Micro,Low Profitability,Declining
5594260480,Uppsala B2B Parts AB,,Micro,Good Profitability,High Growth
5566433040,Uppsala Elcentral AB,,Micro,Good Profitability,High Growth
5567112726,Uppsala Fastighetstjänst AB,,Small,Good Profitability,Declining
5566449202,Uppsala Isolerings AB,,Micro,Good Profitability,High Growth
5565217626,Uppsala Karosseri Bröderna Eklund AB,,Micro,Low Profitability,High Growth
5590531447,Uppsala Lulu AB,,Micro,Low Profitability,Declining
5564850286,Uppsala Montessori Aktiebolag,,Micro,Good Profitability,Low Growth
5562883016,Uppsala Musikverkstad Aktiebolag,,Micro,Low Profitability,Declining
5569395311,Uppsala Sporthotell AB,,Micro,High Profitability,Medium Growth
5568562127,Uppsala Trä AB,,Micro,High Profitability,Low Growth
5567051031,Uppsala veterinärmottagning AB,,Micro,Good Profitability,High Growth
5567195879,Uppsalebo Jord och Skog AB,,Micro,Good Profitability,Medium Growth
5562688530,Upsala Plåtslageri AB,,Micro,Low Profitability,Low Growth
5565558011,Upstream AB,,Micro,Low Profitability,Low Growth
5566859020,Upstream Business Solutions AB,,Micro,Low Profitability,High Growth
5569068595,Urban Minds AB,,Micro,Good Profitability,Low Growth
5567051437,Urban Outfitters i Sverige AB,,Micro,Low Profitability,Low Growth
5591088397,Urban Services Sweden AB,,Micro,Good Profitability,High Growth
5590266283,Urhe Omsorg AB,,Micro,Good Profitability,Low Growth
5566712229,Urpiala El & Bygg AB,,Micro,Low Profitability,Declining
5563269546,Urshultsbagarn Aktiebolag,,Micro,Low Profitability,Low Growth
5561374983,Uråsa Maskinaffär Aktiebolag,,Micro,Low Profitability,Medium Growth
5592039522,Usala Hotel Apartments AB,,Micro,Good Profitability,High Growth
5590383021,Use Solution i Norrbotten AB,,Micro,Good Profitability,High Growth
5566621727,Utbudet i Sverige AB,,Micro,Low Profitability,Low Growth
5566404595,Utby Entreprenad AB,,Micro,Low Profitability,Low Growth
5569910036,Ute mark & miljö i Örebro AB,,Micro,Low Profitability,Low Growth
5567243281,Utech AB,,Micro,Good Profitability,Rapid Decline
5566036199,Uterus Kontorsvaror AB,,Micro,Good Profitability,Declining
5567920896,Utetjänst i Sverige AB,,Micro,Good Profitability,Medium Growth
5565890265,Utsikt Kommunikation AB,,Micro,Good Profitability,High Growth
5567408637,Utslussen Vård AB,,Micro,Good Profitability,Low Growth
5562643618,Uvån Hagfors Teknologi AB,,Micro,Good Profitability,Declining
5569195539,Uw-Tech AB,,Micro,Good Profitability,High Growth
5568611924,V Fasad AB,,Micro,Good Profitability,High Growth
5565505046,V&M Uthyrning i Avesta AB,,Micro,Good Profitability,Low Growth
5567197719,V-S Däck AB,,Micro,Good Profitability,Rapid Decline
5567344840,V-Sell ekologiska produkter AB,,Micro,Low Profitability,Declining
5566123302,V.H.T. Byggplåt Aktiebolag,,Micro,Good Profitability,Low Growth
5565011599,V.J. Berglunds Järnhandel Aktiebolag,,Micro,Low Profitability,Declining
5565007621,V.S. VisitSweden AB,,Small,Low Profitability,Rapid Decline
5568139504,V.S.O.P Butik AB,,Micro,Good Profitability,Declining
5565074456,VA-bolaget i Karlskoga AB,,Small,Good Profitability,Rapid Decline
5590586649,VAERNA OT IT AB,,Micro,Good Profitability,Rapid Decline
5568722549,VAGNERPOOL SCANDINAVIA AB,,Micro,Low Profitability,Low Growth
5566190376,VAK Sverige Aktiebolag,,Micro,Good Profitability,Low Growth
5567407316,VAL-BO AB,,Micro,Low Profitability,Declining
5591891329,VALIDI Jönköping AB,,Micro,Good Profitability,High Growth
5569393217,VANBRUUN AB,,Small,Good Profitability,Medium Growth
5569709214,VANGBY Sweden AB,,Micro,Low Profitability,Declining
5567609978,VARTA Consumer Sweden AB,,Small,Low Profitability,Medium Growth
5567068191,VBO Fastighets AB,,Micro,High Profitability,Medium Growth
5565650800,VBS Bowling AB,,Micro,Low Profitability,High Growth
5591692925,VDL Parts Sweden AB,,Micro,Low Profitability,Medium Growth
5592750615,VE Måleri AB,,Micro,Low Profitability,High Growth
5564302593,VEAB Mark & Trädgård Aktiebolag,,Micro,Good Profitability,Declining
5569364432,VEALOG AB,,Micro,Good Profitability,Low Growth
5565775847,VEHTEC AB,,Micro,Good Profitability,Low Growth
5564778164,VEIDEC AB,,Small,Good Profitability,Medium Growth
5567110282,VEIDEC Sverige AB,,Micro,Low Profitability,Low Growth
5565744942,"VEKAB, Vittangi Entreprenad & Kross AB",,Micro,Good Profitability,Rapid Decline
5563751493,VELFAC AB,,Small,Low Profitability,Rapid Decline
5564107463,VEMDALSSERVICE Aktiebolag,,Micro,Low Profitability,Rapid Decline
5565512711,VETTINGE Skog & Mark AB,,Micro,High Profitability,High Growth
5567763429,VHD Media Group AB,,Micro,Low Profitability,Declining
5593668790,VHR AB,,Micro,Low Profitability,High Growth
5591828594,VIALDA AB,,Micro,Low Profitability,Medium Growth
5590819180,VIBISOL AB,,Micro,Low Profitability,High Growth
5563130961,VIBO-Modulbyggen AB,,Micro,Low Profitability,Rapid Decline
5590025531,VIEW Ledger AB,,Small,Low Profitability,High Growth
5562757244,VIGAB Verkstadsindustri Aktiebolag,,Micro,Good Profitability,High Growth
5564429917,VIGLUNDA Aktiebolag,,Micro,Good Profitability,Medium Growth
5591002844,VINK IO AB,,Micro,Good Profitability,Declining
5590335070,VINTR Productions AB,,Micro,High Profitability,Medium Growth
5567069462,VIOLA ASSISTANS AB,,Micro,Good Profitability,Medium Growth
5567575302,VITA i Stockholm AB,,Micro,Good Profitability,High Growth
5562374107,VK Mekaniska AB,,Micro,Low Profitability,Low Growth
5592251499,VL Fastighetsutveckling AB,,Micro,Good Profitability,High Growth
5592825300,VM Tool Service AB,,Micro,Good Profitability,High Growth
5591737423,VM79 hälsa och sjukvård AB,,Micro,High Profitability,Medium Growth
5564928678,VMB Västerås Maskinbyggarcenter Aktiebolag,,Micro,Good Profitability,High Growth
5590640222,VMS i Norrbotten AB,,Micro,Low Profitability,Rapid Decline
5590541206,VMSc Betong AB,,Micro,Low Profitability,High Growth
5563588333,VMV Service i Uppsala AB,,Micro,Good Profitability,Low Growth
5590708417,VNTRS Consulting AB,,Micro,Low Profitability,Low Growth
5592697295,VNV AB,,Micro,Low Profitability,Medium Growth
5593894883,VOLT 24 El&Styr AB,,Micro,Good Profitability,Rapid Decline
5592241649,VONT AB,,Small,Low Profitability,High Growth
5565269148,VP Autoparts AB,,Micro,Good Profitability,Declining
5590885942,VP SalesTech AB,,Micro,High Profitability,Rapid Decline
5567970941,VPARTS AB,,Small,Low Profitability,High Growth
5567692750,VPARTS Sweden AB,,Micro,Good Profitability,High Growth
5566455555,VRAB AB,,Micro,High Profitability,High Growth
5568180748,VROB AB,,Micro,Good Profitability,Medium Growth
5561455469,VS Truck AB,,Small,Low Profitability,Low Growth
5568144447,VVS Design Niclas Johannesson AB,,Micro,Good Profitability,High Growth
5591508881,VVS Enheten i Stockholm AB,,Micro,Low Profitability,High Growth
5590995345,VVStrygg Norden AB,,Micro,Good Profitability,High Growth
5563979524,VYTAB AB,,Micro,Low Profitability,Rapid Decline
5569212516,Vaccinium Invest AB,,Micro,High Profitability,Rapid Decline
5569830002,Vaccinova AB,,Micro,Good Profitability,High Growth
5592471865,Vackra Tak & Fasader i Väst AB,,Micro,Good Profitability,High Growth
5569426512,Vacse Götaland 9 AB,,Micro,High Profitability,High Growth
5564664307,Vadeco Fashion Aktiebolag,,Micro,Low Profitability,High Growth
5564731015,Vadestra Strategy AB,,Micro,High Profitability,High Growth
5568390925,Vads CNC AB,,Micro,Good Profitability,Medium Growth
5591860738,Vadsbo Kyckling AB,,Micro,Low Profitability,Medium Growth
5564397056,Vadsbo Mjölk Aktiebolag,,Micro,Low Profitability,Declining
5565644100,Vadsbo Växtodling AB,,Micro,Good Profitability,High Growth
5563247856,Vadsbolarm & Säkerhetstjänst AB,,Micro,Good Profitability,High Growth
5591150189,Vadsbolås AB,,Micro,Good Profitability,High Growth
5565097234,Vadsbro Lantbrukstjänst Aktiebolag,,Micro,Good Profitability,Low Growth
5563594661,Vadstena Bokföringsbyrå Aktiebolag,,Micro,High Profitability,Rapid Decline
5562661792,Vadstena Klosterhotell Aktiebolag,,Micro,Good Profitability,Declining
5563533230,Vaggeryds Chark AB,,Micro,Low Profitability,Low Growth
5564211059,Vaggeryds Maskin AB,,Micro,Good Profitability,Declining
5567645386,Vagn Ekeroth Trädgårdsutveckling AB,,Micro,Good Profitability,High Growth
5566821343,Vagnsteknik i Karlshamn AB,,Micro,Low Profitability,Rapid Decline
5566940234,Vaksala Måleri AB,,Micro,Low Profitability,Medium Growth
5562180256,Valbo Entreprenad Aktiebolag,,Micro,Low Profitability,Medium Growth
5562721059,Valbo Fönsterteknik Aktiebolag,,Micro,Good Profitability,Declining
5561815001,Valdemarsviks El AB,,Micro,Good Profitability,Low Growth
5561037838,Valea AB,,Small,Low Profitability,Rapid Decline
5565514873,Valegrens Åkeri Aktiebolag,,Micro,Good Profitability,Declining
5590283569,Valen Trading AB,,Micro,Low Profitability,Low Growth
5564130242,Valeryd AB,,Micro,Good Profitability,High Growth
5564519642,Valhallabageriet Aktiebolag,,Micro,Low Profitability,Declining
5567951032,Valid Wines Sweden AB,,Micro,Good Profitability,Low Growth
5567358113,Valida Personal Due Diligence AB,,Micro,Good Profitability,Low Growth
5568490873,Valla Park Holding AB,,Micro,High Profitability,Low Growth
5565171047,Valla Rusthåll Agro AB,,Micro,Low Profitability,Medium Growth
5565049607,VallaCom AB,,Small,Low Profitability,Low Growth
5564041555,Vallby Gräv & Schakt Aktiebolag,,Micro,High Profitability,Declining
5560992595,Vallentuna Glasmästeri Aktiebolag,,Micro,Low Profitability,Declining
5564023215,Vallentuna Motor Kredit Aktiebolag,,Micro,Low Profitability,Declining
5567777494,Vallentuna Stenugnsbageri AB,,Micro,Low Profitability,Medium Growth
5566383708,Valles Maskinservice AB,,Micro,Good Profitability,High Growth
5590122130,Vallkärra Jordbruks AB,,Micro,Good Profitability,Low Growth
5568178684,Vallners El & Mekaniska AB,,Micro,Low Profitability,Rapid Decline
5593506925,Vallvika AB,,Micro,Good Profitability,Medium Growth
5592868565,Valoriim AB,,Micro,Good Profitability,Medium Growth
5567950836,Valsea Technology AB,,Micro,Good Profitability,Rapid Decline
5569960718,Valsegården Lantbruks AB,,Micro,Low Profitability,Low Growth
5566472535,Valstad Maskinstation Aktiebolag,,Micro,Low Profitability,Rapid Decline
5567192843,Valtech Creative AB,,Small,Low Profitability,Low Growth
5560671041,Valter Carlsson Handel och Måleri Aktiebolag,,Micro,Low Profitability,Rapid Decline
5560717463,Valter Eklund Stenentreprenader AB,,Micro,Low Profitability,Rapid Decline
5563694198,Valters Lås- & Nyckelservice AB,,Micro,Good Profitability,Low Growth
5568858749,ValueLabs AB,,Micro,Low Profitability,Low Growth
5567875264,ValueOne AB,,Micro,Good Profitability,Rapid Decline
5566562020,Valvet Mäklarkontor AB,,Micro,Good Profitability,Low Growth
5564709078,Van Ameyde Sweden Aktiebolag,,Micro,Good Profitability,Medium Growth
5569493728,Vanadis Diagnostics AB,,Micro,High Profitability,Rapid Decline
5567021943,Vandra Rugs AB,,Micro,Low Profitability,Medium Growth
5565962205,Vanerline Transportförmedling Aktiebolag,,Small,Low Profitability,Rapid Decline
5569221426,Vankiva Gård AB,,Micro,Good Profitability,Medium Growth
5591534770,Vapehuset Scandinavia AB,,Micro,Good Profitability,High Growth
5590795265,Vapes Lidköping AB,,Micro,Low Profitability,Declining
5566525985,Vara Vård och fastighet AB,,Micro,Good Profitability,Medium Growth
5562443134,Varbergs Precision Aktiebolag,,Micro,Low Profitability,High Growth
5569935041,Varbergs Processrör AB,,Micro,Low Profitability,Medium Growth
5561120758,Varbergs Revisionsbyrå Aktiebolag,,Micro,Good Profitability,Rapid Decline
5593623324,Varbergs Tidning AB,,Micro,Good Profitability,Medium Growth
5568375504,Vardagsglädje AB,,Micro,Low Profitability,Rapid Decline
5565652145,Vareborgs Bärodling Aktiebolag,,Micro,Low Profitability,High Growth
5563953164,Varningsljusteknik Norden AB,,Micro,Good Profitability,Declining
5567603633,Varnum Försäljning AB,,Micro,Low Profitability,Low Growth
5568582984,Varplöse Gård AB,,Micro,Good Profitability,Low Growth
5566800198,Varpsund Home of Shooting AB,,Micro,Good Profitability,Declining
5592919699,Vartex AB,,Micro,Low Profitability,High Growth
5590271044,Varuhus1 Brands AB,,Micro,Good Profitability,Declining
5592385255,Vasa Viktoria Tandvård AB,,Micro,Good Profitability,High Growth
5561384768,Vasaboden Aktiebolag,,Micro,Low Profitability,Low Growth
